Date,Now,Open,High,Low,Volume
20100517,1153.25,1145.75,1157.85,1142.75,0.0197
20100518,1146.5,1152.3,1153.75,1145.3,-0.0059
20100519,1164.9,1156.4,1168.5,1156.4,0.016
20100520,1194.25,1175.75,1197.18,1168.51,0.0252
20100521,1194,1194.5,1194.5,1194,-0.0002
20100524,1214.65,1212.9,1221.25,1203.9,0.0173
20100525,1251.5,1221.4,1278.4,1221.4,0.0303
20100526,1253.5,1250,1260.7,1235.1,0.0016
20100527,1223.95,1254.2,1254.2,1217.8,-0.0236
20100528,1195,1209.5,1209.5,1191.4,-0.0237
20100531,1202.12,1209.91,1212.36,1194.81,0.006
20100601,1216.5,1203.5,1216.9,1198.4,0.012
20100602,1217,1216.5,1217,1216.5,0.0004
20100603,1199,1200.4,1210.47,1197.8,-0.0148
20100604,1201.7,1208,1210.1,1196.8,0.0023
20100607,1235.61,1222.91,1243.3,1222.91,0.0282
20100608,1233.99,1234.91,1239.91,1227.41,-0.0013
20100609,1247.8,1230.4,1251.6,1230.3,0.0112
20100610,1250.9,1253.4,1271.9,1245.3,0.0025
20100611,1246.15,1230.15,1246.35,1230.15,-0.0038
20100614,1221.3,1230,1236,1220.9,-0.0199
20100615,1229.5,1217.4,1229.5,1217.3,0.0067
20100616,1211.5,1205.4,1214.1,1205.4,-0.0146
20100617,1212.9,1211.5,1218.55,1210,0.0012
20100618,1206.66,1211.41,1214.01,1205.01,-0.0051
20100621,1177.05,1173.05,1187.05,1170.05,-0.0245
20100622,1184,1185.8,1189.7,1173.9,0.0059
20100623,1188,1190.9,1194.97,1182.9,0.0034
20100624,1189,1187.3,1189.7,1183.3,0.0008
20100625,1215.75,1198.65,1219.05,1194.55,0.0225
20100628,1203.85,1195.8,1204.4,1195.8,-0.0098
20100629,1217.85,1203,1220.8,1200.9,0.0116
20100630,1223.25,1233.95,1243.55,1221.25,0.0044
20100701,1228,1226.9,1239.7,1223.9,0.0039
20100702,1229.8,1221.05,1230.15,1216.95,0.0015
20100705,1223.3,1228.2,1231.9,1218.7,-0.0053
20100706,1222.5,1227.4,1234.3,1221.4,-0.0007
20100707,1221.3,1213.2,1226.8,1213.1,-0.001
20100708,1209,1213.9,1215.4,1208.9,-0.0101
20100709,1198,1200.4,1205.62,1194.4,-0.0091
20100712,1204.35,1192.8,1204.6,1192.8,0.0053
20100713,1213,1201.5,1215.2,1195.6,0.0072
20100714,1202.55,1192.9,1204.1,1192.9,-0.0086
20100715,1202.5,1199,1209.42,1199,0
20100716,1203.5,1196.9,1205.8,1196.7,0.0008
20100719,1214.95,1215.95,1219.95,1212.95,0.0095
20100720,1207.4,1215.9,1218.9,1205.8,-0.0062
20100721,1204.38,1200.88,1206.38,1197.78,-0.0025
20100722,1204,1205.9,1209.9,1203.95,-0.0003
20100723,1198.88,1194.17,1200.78,1193.28,-0.0043
20100726,1191.15,1194.05,1197.55,1189.95,-0.0064
20100727,1182.95,1192,1192,1181.2,-0.0069
20100728,1186,1184,1189.6,1182.9,0.0026
20100729,1186.35,1188.8,1191.9,1185,0.0003
20100730,1182.75,1187.25,1189.15,1182.45,-0.003
20100802,1173.5,1181.6,1181.6,1172.3,-0.0078
20100803,1168.2,1160.9,1173.2,1160.9,-0.0045
20100804,1167.5,1168.5,1172,1166.4,-0.0006
20100805,1167.25,1165.15,1171.65,1165.05,-0.0002
20100806,1161.5,1168.4,1170.1,1161.4,-0.0049
20100809,1160.5,1157.3,1162.8,1155.9,-0.0009
20100810,1168.75,1159.95,1170.65,1159.95,0.0071
20100811,1182.5,1172.4,1184.2,1170,0.0118
20100812,1186.5,1191,1200.9,1186.5,0.0034
20100813,1183.85,1187.05,1191.75,1181.05,-0.0022
20100816,1187.25,1187.25,1200.35,1185.25,0.0029
20100817,1176.2,1182.1,1185.3,1174.9,-0.0093
20100818,1174.15,1176.15,1177.95,1170.05,-0.0017
20100819,1173.12,1174.76,1177.76,1170.37,-0.0009
20100820,1184.16,1177.76,1184.16,1177.76,0.0094
20100823,1182.32,1183.72,1185.82,1178.62,-0.0016
20100824,1192.5,1185.4,1194.1,1185.2,0.0086
20100825,1197.12,1193.76,1199.16,1191.87,0.0039
20100826,1191.07,1200.87,1201.16,1188.76,-0.0051
20100827,1196.07,1196.97,1198.57,1193.57,0.0042
20100830,1192.5,1186.3,1194.2,1186.3,-0.003
20100831,1199,1196.9,1200.1,1194.8,0.0055
20100901,1184.5,1198.5,1199.5,1184.5,-0.0121
20100902,1180,1185,1185.4,1178.8,-0.0038
20100903,1174,1178.9,1181.6,1174,-0.0051
20100906,1172.12,1168.87,1174.16,1168.87,-0.0016
20100907,1178,1172.05,1179.4,1172.05,0.005
20100908,1172.25,1179.25,1180.65,1172.25,-0.0049
20100909,1167.72,1172.97,1174.07,1166.76,-0.0039
20100910,1165.82,1166.87,1169.37,1165.37,-0.0016
20100913,1160,1165,1165,1158.8,-0.005
20100914,1160.25,1159.15,1164.35,1157.45,0.0002
20100915,1159.3,1158.3,1166.8,1157.8,-0.0008
20100916,1162.8,1159.9,1166.9,1159.8,0.003
20100917,1160.97,1162.76,1168.26,1160.37,-0.0016
20100920,1162.5,1160.9,1165.5,1160.8,0.0013
20100921,1160.5,1160.65,1160.65,1160.5,-0.0017
20100922,1150.12,1150.96,1150.96,1150.12,-0.0089
20100923,1151.37,1151.37,1151.37,1150.87,0.0011
20100924,1155.16,1154.87,1159.47,1152.87,0.0033
20100927,1146.5,1148.4,1151.2,1146.4,-0.0075
20100928,1146,1146.5,1150.6,1145.85,-0.0004
20100929,1139.5,1147,1148.4,1139.5,-0.0057
20100930,1140.25,1138.35,1142.55,1138.15,0.0007
20101001,1131,1139.5,1140.4,1130.7,-0.0081
20101004,1122.5,1123.3,1127.4,1121.75,-0.0075
20101005,1123.5,1122.6,1137.6,1122.6,0.0009
20101006,1118.37,1122.96,1124.26,1117.87,-0.0046
20101007,1116.5,1116.4,1123.4,1115.85,-0.0017
20101008,1121.5,1120.8,1124.8,1116.1,0.0045
20101011,1117.65,1110.85,1123.45,1110.75,-0.0034
20101012,1131.12,1117.67,1133.17,1117.67,0.0121
20101013,1119.5,1122.4,1122.7,1117.5,-0.0103
20101014,1112.5,1113.4,1119.5,1109.4,-0.0063
20101015,1111.25,1112.65,1117.75,1109.75,-0.0011
20101018,1117.5,1112.4,1122.8,1112.3,0.0056
20101019,1127.55,1114.85,1132.75,1113.75,0.009
20101020,1122.5,1138.5,1143.4,1122.5,-0.0045
20101021,1129.25,1121.85,1130.75,1119.75,0.006
20101022,1126.3,1130.6,1135.5,1122.35,-0.0026
20101025,1115.85,1118.15,1122.95,1113.05,-0.0093
20101026,1125.5,1119.9,1125.5,1117.65,0.0086
20101027,1132.5,1124.4,1135.6,1120.4,0.0062
20101028,1123.75,1138.75,1131.15,1122.65,-0.0077
20101029,1124.5,1120.5,1127.5,1118.4,0.0007
20101101,1118.59,1121.16,1122.26,1116.06,-0.0053
20101102,1111.5,1118.23,1118.6,1110.9,-0.0063
20101103,1108.64,1111.86,1112.46,1108.64,-0.0026
20101104,1107.51,1108.76,1110.68,1105.78,-0.001
20101105,1108.1,1104.8,1108.8,1104.8,0.0005
20101108,1116,1108.1,1116.8,1107.9,0.0071
20101109,1117,1118,1122.1,1114.4,0.0009
20101110,1110.6,1115,1118.7,1109.85,-0.0057
20101111,1111.5,1111.3,1111.8,1106.7,0.0008
20101112,1127.45,1110.15,1128.75,1110.15,0.0143
20101115,1135.5,1128,1136.15,1125.1,0.0071
20101116,1130.8,1133.8,1135.8,1125.5,-0.0041
20101117,1142.5,1132.3,1147.75,1132.3,0.0103
20101118,1130.9,1138.7,1143.7,1130.15,-0.0102
20101119,1132.15,1131,1135.8,1127.9,0.0011
20101122,1127,1132.15,1133,1124.65,-0.0045
20101123,1164.5,1128.5,1173.4,1128.5,0.0333
20101124,1147.95,1163,1169.9,1138.4,-0.0142
20101125,1142.15,1147.45,1150.2,1135.3,-0.0051
20101126,1155.95,1138.9,1166.1,1137.7,0.0121
20101129,1165.5,1155.45,1165.55,1151.2,0.0083
20101130,1158,1165,1165,1147.7,-0.0064
20101201,1150,1158,1159.4,1146.2,-0.0069
20101202,1150,1151,1155.7,1142.8,0
20101203,1137.75,1144.25,1147.05,1136.05,-0.0107
20101206,1138.45,1137.75,1138.45,1131.15,0.0006
20101207,1132.5,1137.7,1138,1129.7,-0.0052
20101208,1143,1132.5,1147.4,1132.5,0.0093
20101209,1139,1143.5,1146,1136.8,-0.0035
20101210,1143.5,1138.5,1145.2,1135.3,0.004
20101213,1145.9,1144,1147.2,1138.9,0.0021
20101214,1139.25,1145.15,1145.15,1137.05,-0.0058
20101215,1155.25,1139.25,1158.2,1139.25,0.014
20101216,1155.25,1155.25,1161.15,1149.05,0
20101217,1156.05,1153.9,1156.1,1148.6,0.0007
20101220,1155.1,1156.05,1172.9,1150.8,-0.0008
20101221,1156.15,1155.1,1157.6,1151.15,0.0009
20101222,1154.3,1155.55,1158.3,1150.05,-0.0016
20101223,1152.3,1154.3,1156.3,1148.05,-0.0017
20101224,1150.95,1152.15,1156.25,1148.7,-0.0012
20101227,1149.1,1150.9,1153.6,1148,-0.0016
20101228,1144.5,1150.4,1150.9,1144.5,-0.004
20101229,1146.5,1143.5,1148.7,1142.2,0.0017
20101230,1130.95,1146.35,1146.35,1128.85,-0.0136
20101231,1121.25,1131.35,1132.05,1119.45,-0.0086
20110103,1124.65,1120.85,1131.75,1120.85,0.003
20110104,1125.5,1125.8,1127.2,1120.3,0.0008
20110105,1123.5,1125.5,1129.5,1123.3,-0.0018
20110106,1123.2,1122.5,1124.9,1117.7,-0.0003
20110107,1122.2,1122.4,1126.7,1118.6,-0.0009
20110110,1127.5,1124.2,1134.05,1120.1,0.0047
20110111,1126,1127,1131.4,1121.8,-0.0013
20110112,1111.5,1126.5,1126.5,1114.1,-0.0129
20110113,1112.5,1109.5,1114.9,1107.5,0.0009
20110114,1115.05,1112.5,1119.3,1109.4,0.0023
20110117,1115.5,1115.05,1119,1110.4,0.0004
20110118,1113,1117,1121.5,1112.95,-0.0022
20110119,1112.6,1111.5,1114.9,1108.2,-0.0004
20110120,1124.5,1112.6,1126.6,1112.6,0.0107
20110121,1118.5,1120.3,1125.4,1117.4,-0.0053
20110124,1118.5,1118.5,1123.1,1118.3,0
20110125,1121,1120,1123.6,1118.05,0.0022
20110126,1116.5,1120.5,1121.2,1116.5,-0.004
20110127,1114.45,1115.15,1118.15,1110.85,-0.0018
20110128,1115.95,1112.75,1115.95,1110.25,0.0013
20110131,1119.88,1116.22,1125.12,1116.22,0.0035
20110201,1113.95,1119.35,1119.65,1113.95,-0.0053
20110202,1113.95,1113.95,1113.95,1113.95,0
20110203,1113.95,1113.95,1113.95,1113.95,0
20110204,1113.95,1113.95,1113.95,1113.95,0
20110207,1103.5,1115.1,1115.1,1103.5,-0.0094
20110208,1101,1104,1107.6,1101,-0.0023
20110209,1110.65,1099.25,1111.4,1099.25,0.0088
20110210,1119,1112.4,1124.9,1109.8,0.0075
20110211,1126.65,1117.25,1131.75,1113.65,0.0068
20110214,1124,1121.5,1126.9,1118.4,-0.0024
20110215,1123.8,1126,1128.4,1120.5,-0.0002
20110216,1117.8,1123.75,1127.1,1117.8,-0.0053
20110217,1114.85,1114.35,1118.35,1113.55,-0.0026
20110218,1112.4,1117,1117,1114,-0.0022
20110221,1119.35,1110.25,1120.35,1110.25,0.0062
20110222,1129.8,1122,1133,1120.9,0.0093
20110223,1130.2,1129.8,1136.9,1122.9,0.0004
20110224,1131.25,1127.95,1136.55,1124.65,0.0009
20110225,1127,1131.5,1131.5,1125.5,-0.0038
20110228,1125.35,1126.7,1131.5,1124.15,-0.0015
20110301,1126.75,1127.4,1127.4,1123.25,0.0012
20110302,1123.5,1126.4,1132.9,1122.25,-0.0029
20110303,1115.9,1123.45,1127.2,1115.9,-0.0068
20110304,1117.85,1115.25,1117.85,1113.85,0.0017
20110307,1119.35,1120.5,1123.3,1117.8,0.0013
20110308,1115.95,1118.35,1121.1,1115.95,-0.003
20110309,1114.7,1115.45,1118.3,1112.4,-0.0011
20110310,1127.45,1114.95,1127.45,1114.8,0.0114
20110311,1126.35,1126.15,1128.35,1122.15,-0.001
20110314,1125,1125.25,1136.95,1124.55,-0.0012
20110315,1135.05,1124.75,1139.3,1122.3,0.0089
20110316,1137.95,1135.55,1139.95,1130.6,0.0026
20110317,1135.45,1137.95,1145.8,1133.8,-0.0022
20110318,1125.45,1133.35,1134.05,1125.45,-0.0088
20110321,1121.45,1127.1,1130.6,1120.95,-0.0036
20110322,1121,1120.95,1124.4,1120.2,-0.0004
20110323,1122.9,1121,1127.1,1119.3,0.0017
20110324,1118.95,1121.75,1124.15,1118.95,-0.0035
20110325,1111.05,1115.25,1117.05,1111.05,-0.0071
20110328,1114.1,1112.65,1117.45,1112.45,0.0027
20110329,1111.5,1114,1117.3,1110.2,-0.0023
20110330,1103.45,1107,1110.8,1099.5,-0.0072
20110331,1096.5,1103,1104.1,1094.7,-0.0063
20110401,1087.05,1098.35,1098.45,1085.35,-0.0086
20110404,1088.45,1085.5,1089.8,1081.9,0.0013
20110405,1087.5,1087.4,1092.9,1086.5,-0.0009
20110406,1085.85,1089,1089,1084,-0.0015
20110407,1087.6,1086,1091.3,1083,0.0016
20110408,1082.5,1088.4,1089.2,1082.3,-0.0047
20110411,1088.25,1083.1,1088.25,1082.9,0.0053
20110412,1092,1086.9,1095.8,1086.9,0.0034
20110413,1086.55,1093.4,1096.7,1085.8,-0.005
20110414,1086.3,1086,1094.2,1085.55,-0.0002
20110415,1088,1085.9,1091.8,1084.9,0.0016
20110418,1088.5,1086.4,1092.3,1086.3,0.0005
20110419,1085.45,1094,1095.2,1084.95,-0.0028
20110420,1078.7,1083.9,1086.9,1077.5,-0.0062
20110421,1080.95,1077.9,1082.5,1077.9,0.0021
20110422,1081.05,1084.25,1084.25,1080.05,0.0001
20110425,1082.28,1080.53,1083.03,1080.53,0.0011
20110426,1083,1080.9,1087.7,1080.9,0.0007
20110427,1077.55,1080.9,1082.5,1077.55,-0.005
20110428,1073.4,1078,1078,1071,-0.0039
20110429,1068.5,1071,1075.5,1068.5,-0.0046
20110502,1065.95,1070.25,1070.25,1064,-0.0024
20110503,1073.5,1068.4,1073.5,1068.4,0.0071
20110504,1076.75,1074.35,1076.95,1072.25,0.003
20110505,1081.75,1080.75,1081.75,1079.75,0.0046
20110506,1085.55,1089.75,1090.15,1082.35,0.0035
20110509,1081.5,1079.4,1085.2,1078.4,-0.0037
20110510,1080.5,1082.7,1083.2,1080.5,-0.0009
20110511,1076.5,1077.4,1077.9,1073.8,-0.0037
20110512,1088.5,1082.4,1088.5,1080.8,0.0111
20110513,1086.95,1085.05,1092.35,1083.35,-0.0014
20110516,1091.85,1092.05,1095.15,1090.55,0.0045
20110517,1088.5,1094.2,1094.4,1087,-0.0031
20110518,1088.5,1088.4,1088.7,1085.5,0
20110519,1086.5,1086.4,1087.7,1082.3,-0.0018
20110520,1082.8,1083,1084,1081.1,-0.0034
20110523,1097.95,1086.55,1097.95,1086.35,0.014
20110524,1093.4,1099.1,1099.7,1092.3,-0.0041
20110525,1101.5,1092.8,1102.1,1091.3,0.0074
20110526,1089.5,1094.4,1094.9,1088,-0.0109
20110527,1082.4,1088.1,1088.1,1078.2,-0.0065
20110530,1080.15,1079.05,1081.55,1078.05,-0.0021
20110531,1078.5,1077.4,1079.7,1075.1,-0.0015
20110601,1078.35,1077.6,1079.3,1074.5,-0.0001
20110602,1081.25,1082.65,1083.65,1077.85,0.0027
20110603,1077.5,1075.4,1082.3,1075,-0.0035
20110606,1080,1078.3,1080.5,1078.3,0.0023
20110607,1077.4,1081.8,1083.1,1076.4,-0.0024
20110608,1084,1077.5,1085.1,1077.5,0.0061
20110609,1080.95,1085.6,1085.6,1080.95,-0.0028
20110610,1084.5,1082.4,1084.5,1078.1,0.0033
20110613,1086.95,1087.6,1087.7,1085.2,0.0023
20110614,1081.25,1085.6,1086.7,1080.5,-0.0052
20110615,1087.65,1081.6,1089.65,1080.7,0.0059
20110616,1091.85,1088.6,1092.1,1087.3,0.0039
20110617,1085.95,1088.95,1089.05,1083.05,-0.0054
20110620,1083.4,1081.6,1086.5,1080.5,-0.0023
20110621,1075.4,1083.4,1085.1,1075.15,-0.0074
20110622,1074.3,1075.6,1077.6,1073.5,-0.001
20110623,1080.5,1076.6,1084.55,1075.2,0.0058
20110624,1078.85,1078.95,1079.55,1076.05,-0.0015
20110627,1083.6,1083.6,1089.3,1083.1,0.0044
20110628,1080.75,1081.6,1084.3,1080.7,-0.0026
20110629,1073,1077.5,1080.5,1073,-0.0072
20110630,1067,1071.1,1073,1066.5,-0.0056
20110701,1065.25,1067.5,1069.5,1063.6,-0.0016
20110704,1063.45,1064.05,1065.25,1062.05,-0.0017
20110705,1066.85,1062.5,1067.9,1062.5,0.0032
20110706,1065.95,1068.6,1068.6,1063.6,-0.0008
20110707,1064,1063.9,1066.1,1063.4,-0.0018
20110708,1056.95,1060.15,1060.25,1056.15,-0.0066
20110711,1058,1058.9,1062.8,1057.5,0.001
20110712,1065,1065,1068.7,1063.75,0.0066
20110713,1056.8,1064.5,1066.7,1054.8,-0.0077
20110714,1058,1055.9,1059.5,1054.2,0.0011
20110715,1058.55,1057.55,1058.75,1056.35,0.0005
20110718,1060.55,1059.6,1063.2,1059.6,0.0019
20110719,1056.85,1060.1,1061.6,1056.85,-0.0035
20110720,1054.4,1055,1056.5,1054.15,-0.0023
20110721,1051.15,1053.6,1056.6,1051.15,-0.0031
20110722,1050.88,1050.83,1052.83,1050.33,-0.0003
20110725,1054.9,1051.8,1056.9,1051.8,0.0038
20110726,1049.4,1054.6,1056.2,1048.65,-0.0052
20110727,1053.95,1050,1053.95,1049.5,0.0043
20110728,1053.5,1054.3,1055.1,1051.8,-0.0004
20110729,1054.3,1052.2,1054.3,1051.9,0.0008
20110801,1050,1052.5,1052.6,1048.65,-0.0041
20110802,1053.1,1050.6,1053.1,1050.6,0.003
20110803,1058.05,1057.5,1061.1,1056.6,0.0047
20110804,1061.7,1057,1062,1055.2,0.0034
20110805,1067.4,1072.1,1074.4,1066,0.0054
20110808,1085.85,1072.6,1085.85,1067.8,0.0173
20110809,1085.7,1089.2,1096.6,1085.45,-0.0001
20110810,1083.65,1074.6,1084.5,1073.6,-0.0019
20110811,1078.45,1087.65,1090.55,1078.45,-0.0048
20110812,1079.05,1072.05,1082.85,1072.05,0.0006
20110815,1068.55,1079.5,1079.5,1068.3,-0.0097
20110816,1071.25,1074.6,1074.6,1067.6,0.0025
20110817,1068.8,1071.65,1075.15,1068.8,-0.0023
20110818,1083.3,1068.6,1083.3,1068.6,0.0136
20110819,1087.35,1082.35,1087.75,1078.75,0.0037
20110822,1083.55,1084.4,1085.8,1079.25,-0.0035
20110823,1078,1082.8,1083.4,1075.65,-0.0051
20110824,1083.5,1074.3,1084.25,1073.9,0.0051
20110825,1089.5,1082.3,1090.5,1080.3,0.0055
20110826,1080,1088.4,1088.4,1080,-0.0087
20110829,1074.2,1077.4,1079.5,1073,-0.0054
20110830,1070.85,1073.4,1075.1,1070.4,-0.0031
20110831,1065.4,1071.9,1074.2,1063.5,-0.0051
20110901,1064.4,1066.9,1067.3,1060.4,-0.0009
20110902,1065.6,1062.4,1066.2,1060.5,0.0011
20110905,1069.6,1066.4,1070.55,1066.3,0.0038
20110906,1074.65,1070.9,1077.5,1069.5,0.0047
20110907,1069.65,1072.4,1073.3,1069.5,-0.0047
20110908,1076,1068.4,1076.55,1068.4,0.0059
20110909,1077.5,1075.4,1078.8,1074.2,0.0014
20110912,1077.25,1077,1077.25,1077,-0.0002
20110913,1077.25,1077.25,1077.25,1077.25,0
20110914,1107.15,1098.4,1110.95,1092.3,0.0278
20110915,1114,1103.25,1120.45,1098.55,0.0062
20110916,1112.5,1102.1,1114,1099.5,-0.0013
20110919,1139.95,1116.3,1141.4,1114.3,0.0247
20110920,1144.5,1144.3,1156.6,1139.4,0.004
20110921,1149.85,1141.4,1152.9,1141.4,0.0047
20110922,1179.85,1175.05,1180.15,1169.95,0.0261
20110923,1165.5,1180.5,1196.2,1165.4,-0.0122
20110926,1182,1173.9,1199.1,1168.9,0.0142
20110927,1169.8,1178.4,1187.3,1159.8,-0.0103
20110928,1175.1,1169.6,1182.4,1162.6,0.0045
20110929,1174.55,1182.85,1185.85,1170.85,-0.0005
20110930,1181.1,1175.1,1181.7,1174,0.0056
20111003,1180.5,1180.5,1180.5,1180.5,-0.0005
20111004,1198.9,1201.2,1208.4,1188.3,0.0156
20111005,1187,1190.4,1195.5,1185.55,-0.0099
20111006,1183.95,1182.7,1193,1181.3,-0.0026
20111007,1171,1181.3,1185.2,1171,-0.0109
20111010,1167.95,1176.4,1177.4,1167.95,-0.0026
20111011,1171.5,1160.4,1174.15,1160.4,0.003
20111012,1165,1170.4,1178,1165,-0.0055
20111013,1158.75,1157.9,1163.5,1153.9,-0.0054
20111014,1156.1,1159,1164.7,1155.6,-0.0023
20111017,1148.5,1150.4,1151.3,1138.4,-0.0066
20111018,1149.75,1152.15,1153.05,1143.05,0.0011
20111019,1134,1146.4,1147.2,1128.4,-0.0137
20111020,1147.5,1135.9,1147.85,1133.3,0.0119
20111021,1147.35,1147.05,1153.25,1142.95,-0.0001
20111024,1132.55,1146.3,1146.3,1132.55,-0.0129
20111025,1131.05,1129.05,1131.9,1123.55,-0.0013
20111026,1133.5,1132.4,1135.15,1127.9,0.0022
20111027,1106.6,1133.9,1134.3,1106.6,-0.0237
20111028,1103,1101.4,1107.7,1101.4,-0.0033
20111031,1112.35,1103,1112.55,1100.3,0.0085
20111101,1122.3,1112.1,1122.3,1109.95,0.0089
20111102,1122.15,1123.05,1133.2,1118.65,-0.0001
20111103,1127.65,1121.4,1134.95,1121.4,0.0049
20111104,1110.75,1114.05,1114.65,1109.95,-0.015
20111107,1116.25,1111.6,1121,1111.6,0.005
20111108,1114.55,1115.75,1123.1,1113.3,-0.0015
20111109,1119.1,1114.3,1119.35,1110.05,0.0041
20111110,1132.35,1119.35,1138.1,1119.35,0.0118
20111111,1126.6,1127.1,1131.7,1122.1,-0.0051
20111114,1127.3,1127.4,1127.4,1117.8,0.0006
20111115,1129,1126.8,1129,1124.3,0.0015
20111116,1136.65,1129.5,1138.8,1129.5,0.0068
20111117,1133.65,1136.15,1144.8,1128.4,-0.0026
20111118,1139.25,1138.55,1141.35,1131.65,0.0049
20111121,1143.75,1139.25,1144.05,1135.65,0.0039
20111122,1144.65,1144,1151.7,1143.4,0.0008
20111123,1160.7,1144.65,1160.7,1144.65,0.014
20111124,1155.65,1160.2,1160.9,1151.65,-0.0044
20111125,1162.5,1158.4,1165.2,1155.9,0.0059
20111128,1153,1162.5,1162.5,1151.5,-0.0082
20111129,1140,1153,1156.2,1140,-0.0113
20111130,1140.55,1140,1146.3,1137.3,0.0005
20111201,1127.05,1140.55,1140.55,1122.4,-0.0118
20111202,1128.5,1126.4,1131.9,1126,0.0013
20111205,1125,1128.5,1133.5,1125,-0.0031
20111206,1129,1125,1133.3,1125,0.0036
20111207,1129.62,1129.12,1131.17,1124.62,0.0005
20111208,1134.05,1129.5,1134.3,1128.9,0.0039
20111209,1146.8,1140.6,1148.5,1137,0.0112
20111212,1149.7,1147.1,1149.7,1138.3,0.0025
20111213,1158,1150.2,1161.1,1150.2,0.0072
20111214,1159,1158,1161.4,1155.8,0.0009
20111215,1157.25,1158.75,1163.75,1155.95,-0.0015
20111216,1158.65,1155.05,1159.45,1152.95,0.0012
20111219,1176.25,1159.25,1180.55,1158.15,0.0152
20111220,1158,1176.5,1176.5,1158,-0.0155
